title,image,price,discount_price
Eclipse Silver Outdoor Porcelain Paving Tiles - 900x600x20mm,https://royalestones.co.uk//uploads/products/eclipse-silver-web-101_1729073547_l.jpg, £32.95 /m, £25.95 /m
Victoria Anthracite Outdoor Porcelain Paving Slabs - 900x600mm,https://royalestones.co.uk//uploads/products/anthracite-slate-900x450-main-web1745410249xl338398975xl_457256596_l.jpeg, , 
Sahara Beige Tumbled Limestone Paving Slabs - 900x600mm,https://royalestones.co.uk//uploads/products/sahara-beige-web-1_1357414093_l.jpg, £35.95 /m, £49.95 /m
Statuario Polished Porcelain Tile - 1000x1000mm,https://royalestones.co.uk//uploads/products/statuario-web-102346374609xl_1134072059_l.jpg, £40.00, £40.00
Dome Ash 3D Wall Tile - 900x300mm,https://royalestones.co.uk//uploads/products/dome-ash-blind-web-01-min_935586248_l.jpg, £29.95 /m, £31.95/m
Terrazzo Ice Grey Porcelain Tiles - 800x800mm,https://royalestones.co.uk//uploads/products/terrazzo-ice-grey-1-min_211857371_l.jpg, , 
Sorrentina Bianco Italian Porcelain - 200x200mm,https://royalestones.co.uk//uploads/products/sorrentina-bianco-web-2-min_1014995390_l.jpg, £23.95 /m, £29.95 /m
Texas Grey Antique Chiselled Edge Porcelain Tile - 900x600mm,https://royalestones.co.uk//uploads/products/texas-grey-web-1-min_1774581975_l.jpg, , 
Nature Elm Slat Wood Wall Tile - 333x1000mm,https://royalestones.co.uk//uploads/products/northwood-web-1_2140424727_l.jpg, £45.00, £23.95 /m
Eclipse Silver Porcelain Tile - 800x800mm,https://royalestones.co.uk//uploads/products/eclipse-silver-6x6web51607220xl_2147275013_l.jpg, £45.00, 
Calacatta Bianco Porcelain Tile - 800x800mm,https://royalestones.co.uk//uploads/products/calacatta-800x800x11-min_836879536_l.jpg, £40.00, £45.00
Eclipse White Porcelain Tile - 800x800mm,https://royalestones.co.uk//uploads/products/eclipse-white-web-1_1697727414_l.jpg, £24.95 /m, £29.95/m
Anette Warm Porcelain Tile - 225x225mm,https://royalestones.co.uk//uploads/products/anette-warm-web-1_340144549_l.jpg, , 
Drop Caspian - 152x172mm,https://royalestones.co.uk//uploads/products/drop-caspian-web-2_485873665_l.jpg, £30.00, £45.00
Jersey Cream Antique Chiselled Edge Porcelain Tile - 900x600mm,https://royalestones.co.uk//uploads/products/juliette-nude-web-1-min_196925124_l.jpg, £40.00, £32.95/m
Calacatta Gold Chevron Tile - 80x400mm,https://royalestones.co.uk//uploads/products/meraki-gold-web-1-min_1675206446_l.jpg, £40.00, 
Eternal Blue Italian Porcelain - 1200x600x9mm,https://royalestones.co.uk//uploads/products/eternal-blue-web-1aa-min_1103984363_l.jpg, £43.95 /m, £40.00
Eclipse Black Wall & Floor Tiles - 800x800mm,https://royalestones.co.uk//uploads/products/eclipse-black-80x80_405390286_l.jpg, , £29.95/m
Milano Grey Anti Slip Tile - 800x800x9.5mm,https://royalestones.co.uk//uploads/products/milano-grey-800x800_619444477_l.jpg, £45.00, 
Toronto Greige - 80x330mm,https://royalestones.co.uk//uploads/products/toronto-greige-web-1_1745338512_l.jpg, £44.95 /m, £24.95 /m
Toronto Perla - 88x368mm,https://royalestones.co.uk//uploads/products/toronto-perla-web-1_1514838250_l.jpg, , 
Toronto Blu - 88x368mm,https://royalestones.co.uk//uploads/products/untitled-101a_1344784130_l.jpg, £54.95 /m, £30.00
Cedar Wood Slat Wood Wall Tile - 1200x400mm,https://royalestones.co.uk//uploads/products/decale-web-1_974087325_l.jpg, , £19.95/m
Marquina Gold Chevron Tile - 80x400mm,https://royalestones.co.uk//uploads/products/marquina-gold-chev-web-1-min_382376901_l.jpg, £40.00, 
Ordessa Anthracite Wall Tile - 250x125mm,https://royalestones.co.uk//uploads/products/ordessa-anthracite-web-1-min_1047680449_l.jpg, £35.00, £40.00
Calacatta White Chevron Tile - 80x400mm,https://royalestones.co.uk//uploads/products/calacatta-white-chev-web-1_936151603_l.jpg, £54.00, £25.95/m
Piazza Glow Anti Slip Italian Porcelain - 800x800x9mm,https://royalestones.co.uk//uploads/products/glow-web-1-min_783588192_l.jpg, £54.00, 
Piazza Street Anti Slip Italian Porcelain - 800x800x9mm,https://royalestones.co.uk//uploads/products/brera-street-web-1a-min983094705xl2104252069xl_1439430858_l.jpg, £54.00, £40.00
Boston Pink Gloss - 65x200mm,https://royalestones.co.uk//uploads/products/boston-pink-web-2_470411526_l.jpg, £36.95 /m, £27.95/m
Boston Green Gloss - 65x200mm,https://royalestones.co.uk//uploads/products/boston-green-web-11935079183xl_1396651616_l.jpg, , 
Boston Soft Grey Crackle - 65x200mm,https://royalestones.co.uk//uploads/products/boston-soft-crackle-web-1848448326xl_222216148_l.jpeg, £44.95 /m, £43.95 /m
Boston Soft Marine Matt - 65x200mm,https://royalestones.co.uk//uploads/products/boston-soft-marine-web-1_1257506489_l.jpg, , 
Piazza Bloom Anti Slip Italian Porcelain - 800x800x9mm,https://royalestones.co.uk//uploads/products/bloom-web-1-min_2018937461_l.jpg, £33.95 /m, £45.00
Tutti Frutti Terrazzo Polished Tile - 800x800mm,https://royalestones.co.uk//uploads/products/tutti-polished-web-1-min88937264xl_1147194149_l.jpg, , £32.95/m
Boston Soft Sky Matt - 65x200mm,https://royalestones.co.uk//uploads/products/boston-soft-sky-web-1834541603xl_823846188_l.jpg, £44.95 /m, 
Frammentini Azzurro Terrazzo Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/fram-azzurro-web-2-min_1835184012_l.jpg, , £44.95 /m
Rustic White Brick Effect Tile - 170x520mm,https://royalestones.co.uk//uploads/products/rustic-white-web-1_1822686449_l.jpg, £50.00, 
Murales Grey Italian Porcelain Tile - 800x800mm,https://royalestones.co.uk//uploads/products/murales-grey-8x8-web-2_1111726703_l.jpg, £50.00, £54.95 /m
Madrazo Grey - 70x280mm,https://royalestones.co.uk//uploads/products/madrazo-grey-web-1_1969607842_l.jpg, £29.95 /m, 
Red Brick Effect Tile - 70x280mm,https://royalestones.co.uk//uploads/products/red-brick-effect-web-1_1708166280_l.jpg, , £40.00
Bellissima Nero - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-nero-web-1_1858630979_l.jpg, £29.95 /m, £25.95/m
Everest White Gloss Wall Tile - 800x800mm,https://royalestones.co.uk//uploads/products/everest-white-1_1886940898_l.jpg, , 
Polar Blue Porcelain Wall Tile - 300x100mm,https://royalestones.co.uk//uploads/products/polar-blue-web-1aa-min_1004909570_l.jpg, £29.95 /m, £35.00
Bellissima Blanco - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-blanco-web-1_37448042_l.jpg, , £25.95/m
Bellissima Gris - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-gris-web-1_1929869673_l.jpg, £29.95 /m, 
Bellissima Verde - 100x300mm,https://royalestones.co.uk//uploads/products/bellissima-verde-web-1_914926572_l.jpg, , £54.00
Dome Bone Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-bone-web-118621551xl_1766176274_l.jpg, £50.00, £38.99/m
Miami Glass Gloss Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-glass-web-1a_1347572341_l.jpg, £25.95 /m, 
Dome Ash Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-ash-web-10101-min_1162414134_l.jpg, , £54.00
Nordic Cileo Gloss Tile - 65x200mm,https://royalestones.co.uk//uploads/products/nolita-cielo-web-1-min_1974775527_l.jpg, £50.00, £38.99/m
Miami Mar Matt Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-mar-web-1_1301583627_l.jpg, £45.00, 
Dome Nut Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-nut-web-110-min_1245408716_l.jpg, £29.95 /m, £54.00
Miami Pacifico Gloss Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-pacifico-web-11708793565xl-copy_2062830702_l.jpg, , £38.99/m
Nordic Marina Gloss Tile - 65x200mm,https://royalestones.co.uk//uploads/products/nordic-marina-web-1_2051812158_l.jpg, £50.00, 
Gatsby Noir Italian - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_351145114_l.jpg, £36.95 /m, £36.95 /m
Earth Ash Gloss Wall Tile - 75x300mm,https://royalestones.co.uk//uploads/products/earth-ash-web-1_1181599793_l.jpg, , 
Earth Atlantic Gloss Wall Tile - 75x300mm,https://royalestones.co.uk//uploads/products/atlantic-web-2_1741402157_l.jpg, £29.95 /m, £44.95 /m
Earth Amazon Gloss Wall Tile - 75x300mm,https://royalestones.co.uk//uploads/products/earth-amazon-web-2_366780417_l.jpg, , 
Yellow Orca Porcelain Tiles - 600x600mm,https://royalestones.co.uk//uploads/products/yelloworca600x1200-1_1223166091_l.jpg, £50.00, £33.95 /m
Metro Cream Wall Tile - 200x100mm,https://royalestones.co.uk//uploads/products/bisel-bone-web-1_1116486581_l.jpg, £25.00, 
Miami Glass Gloss Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-glass-web-1a_1347572341_l.jpg, £40.00, £40.00
Dome Bone Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-bone-web-118621551xl_1766176274_l.jpg, £35.00, £29.95/m
Gatsby Noir Italian - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_351145114_l.jpg, £28.95 /m, 
Dome Ash Non Slip Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-ash-web-10101-min_1162414134_l.jpg, , £35.00
Miami Mar Matt Tile - 75x300mm,https://royalestones.co.uk//uploads/products/miami-mar-web-1_1301583627_l.jpg, £35.00, £25.95/m
Italian Castagno Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/castagno-web-2_6003569_l.jpg, £40.00, 
Italian Acero Luxury Wood Effect Floor Tiles - 1200x200mm,https://royalestones.co.uk//uploads/products/acero-web-1_1529672542_l.jpg, £50.00, £28.95 /m
Yellow Orca Porcelain Tiles - 600x600mm,https://royalestones.co.uk//uploads/products/yelloworca600x1200-1_1223166091_l.jpg, £50.00, 
Eclipse Ivory Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/eclipse-ivory-2_12721645_l.jpg, £30.00, £35.00
Florence White Polished Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/florence-white-web-1aas-copy-min_1748101061_l.jpg, £40.00, £25.95/m
Living Noce Italian Tile - 1000x205mm,https://royalestones.co.uk//uploads/products/living-noce-1_560058531_l.jpeg, £30.00, 
Marquina Black - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_402000504_l.jpg, £37.95 /m, £40.00
Living Tortora Italian Tile - 1000x150mm (LAST PACK),https://royalestones.co.uk//uploads/products/living-tortora-web-3400773501xl_1606067109_l.jpg, , £29.95/m
Living Noce Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/living-noce-1_1065831276_l.jpeg, £27.95 /m, 
Living Noce Herringbone Tile - 450x75mm (LAST PACK),https://royalestones.co.uk//uploads/products/noce-herringbone-web-new1516775637xl_195852096_l.jpg, , £50.00
Living Tortora Herringbone Tile - 450x75mm,https://royalestones.co.uk//uploads/products/ambtortora---3-web_40925354_l.jpg, £40.00, £38.99/m
Sherwood Mahogany Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-mahogany-web-2_1150526529_l.jpg, £37.95 /m, 
Sherwood Oak Italian Tile - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-oak-web-5_907552865_l.jpg, , £50.00
Sherwood Walnut Italian Wood Effect Tiles - 1000x150mm,https://royalestones.co.uk//uploads/products/sherwood-walnut-web-1_767441919_l.jpg, £45.00, £38.99/m
Marquina White - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_895799767_l.jpg, £45.00, 
Baltique Decor Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/ciment-baltique-web-2_1449757620_l.jpg, £38.95 /m, £30.00
Visual White Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-white-3_1536007166_l.jpg, , £16.95/m
Visual Grey Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-grey-1_1683567275_l.jpg, £38.95 /m, 
Visual Oak Italian Wood Effect Indoor Tiles - 500x125mm,https://royalestones.co.uk//uploads/products/visual-light-oak-1_382554146_l.jpg, , £40.00
Porto Natural Wood Effect - 200x750mm,https://royalestones.co.uk//uploads/products/goya-natural-web-1_564668301_l.jpg, £38.95 /m, £25.95/m
Bosco Nero - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-black-web-1_754201841_l.jpg, , 
Bosco Blanco - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-blanco-web-1_1989071796_l.jpg, £27.95 /m, £30.00
Natur Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/natur-wood-web-01921238115xl_1560217542_l.jpg, , £19.95/m
Cherry Oak Wood Indoor Porcelain Floor Tile - 1200x300mm,https://royalestones.co.uk//uploads/products/cherry-wood-web-1_1114585637_l.jpg, £28.95 /m, 
Dome Anthracite Wall & Floor Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-anthracite-web-12x6-1977109624xl_967990655_l.jpg, , £37.95 /m
Nomade Grey Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/nomade-grey-web-ind-1-min_321391604_l.jpg, £35.00, 
Earth White Matt Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/luna-white-web-1_279462187_l.jpg, £35.00, £27.95 /m
Zebra Wood Oak - 900x150mm,https://royalestones.co.uk//uploads/products/zebra-wood-oak-15x90-021075d8_1688567751_l.png, £35.00, 
Zebra Wood Maple - 1200x200mm,https://royalestones.co.uk//uploads/products/zebra-wood-maple-15x90-61f41dd5_1273120040_l.png, £22.95 /m, £40.00
Dakar Gri - 198x228mm,https://royalestones.co.uk//uploads/products/dakar-web-1_549628624_l.jpg, , £20.00/m
Chelsea Nut Non Slip Tile - 1200x300x9mm,https://royalestones.co.uk//uploads/products/chelsea-nut_1625332333_l.jpg, £38.95 /m, 
Mirage Pink Plain Hexagon Tile - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-pink-hexagon-plain-and-decor-tiles-bathroom_811746143_l.jpeg, , £37.95 /m
Mirage Aqua Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-aqua-web-1-min_1802227266_l.jpg, £38.95 /m, 
Mirage Gris Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-gris-web-1_12464114_l.jpg, , £45.00
Mirage Blanco Nero Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-black-web-1_1764495305_l.jpg, £35.00, £22.50/m
Sunstone Loki Italian Tile - 600X300mm,https://royalestones.co.uk//uploads/products/sunstone-loki-1-11098218170xl_256843715_l.jpg, £35.00, 
Sunstone Loki Italian Tile - 600X600mm,https://royalestones.co.uk//uploads/products/sunstone-loki-indoor110_196988467_l.jpg, £25.95 /m, £45.00
Mirage Pink Decor Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-pink-hexagon-decor-tiles_1939198281_l.jpeg, , £31.95/m
Eclipse Silver Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/eclipse-silver-indoor-3-copy-web-main_178168778_l.jpeg, £50.00, 
Mirage Verde Plain Hexagon Tile - 198x228mm,https://royalestones.co.uk//uploads/products/mirage-verde-web-1_1922374276_l.jpg, £30.00, £38.95 /m
Mirage Verde Hexagon Wall & Floor Tiles - 198x228mm,https://royalestones.co.uk//uploads/products/florida-verde-web-1_663545573_l.jpg, £16.95 /m, 
Nordic Porcelain Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/nordic-web-2822485911xl985726375xl-copy_1061392206_l.jpg, , £38.95 /m
Statuario Wall & Floor Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/statuario-web-102_346374609_l.jpg, £16.95 /m, 
Marfil Ivory Polished Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/marfil-ivory-web-2_1731004435_l.jpg, , £38.95 /m
Gatsby Blanc Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/gatsby-web-111-min_315815117_l.jpg, £33.95 /m, 
Corolle Blanc Noir Tile - 200x200mm,https://royalestones.co.uk//uploads/products/corolle-web-1a-min_1381885883_l.jpg, , £27.95 /m
Loop Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/loop-web-1_2096787970_l.jpg, £24.95 /m, 
Barroco Chess Azul Tile - 225x225mm,https://royalestones.co.uk//uploads/products/azul-web-1_1259873969_l.jpg, , £28.95 /m
Munich Green Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/munich-green-web-1_1536764296_l.jpg, £40.00, 
Barroco Triangle Decor Tile - 225x225mm,https://royalestones.co.uk//uploads/products/triangle-web-1_558183411_l.jpg, £45.00, £35.00
District Grey - 200x200mm,https://royalestones.co.uk//uploads/products/district-grey-web-3_1677162894_l.jpg, £45.00, £22.95/m
District Black - 200x200mm,https://royalestones.co.uk//uploads/products/district-black-web-2_2074612_l.jpg, £45.00, 
Florence White Polished Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/florence-white-web-1aas-copy-min_1748101061_l.jpg, £30.00, £30.00
Marquina Black - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_402000504_l.jpg, £27.95 /m, £19.95/m
Metro Cream Wall Tile - 200x100mm,https://royalestones.co.uk//uploads/products/bisel-bone-web-1_1116486581_l.jpg, , 
Metro Light Grey Wall Tile - 200x100mm,https://royalestones.co.uk//uploads/products/aaa03_1487444360_l.jpg, £17.95 /m, £27.95 /m
Marquina White - 200x200mm,https://royalestones.co.uk//uploads/products/marquina-black-web-1_895799767_l.jpg, , 
Baltique Decor Italian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/ciment-baltique-web-2_1449757620_l.jpg, £17.95 /m, £17.95 /m
Bosco Nero - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-black-web-1_754201841_l.jpg, , 
Bosco Blanco - 100x600mm,https://royalestones.co.uk//uploads/products/bosco-blanco-web-1_1989071796_l.jpg, £27.95 /m, £17.95 /m
Dome Anthracite Wall & Floor Tile - 800x800mm,https://royalestones.co.uk//uploads/products/dome-anthracite-web-12x6-1977109624xl_967990655_l.jpg, , 
Nomade Grey Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/nomade-grey-web-ind-1-min_321391604_l.jpg, £28.95 /m, £27.95 /m
Tokyo Anthracite Wall & Floor Tile - 450x450mm,https://royalestones.co.uk//uploads/products/tokyo-anthracite-web-102_1049255050_l.jpg, , 
Mayfair Ocean Pyramid Gloss Wall Tiles - 115x130,https://royalestones.co.uk//uploads/products/pyramid-ocen-web-2_1199850663_l.jpg, £38.95 /m, £28.95 /m
Mayfair White Pyramid Gloss Wall Tiles - 115x130,https://royalestones.co.uk//uploads/products/pyramid-white-web-1_1725529770_l.jpg, , 
